,CustomerID,ProdTaken,TypeofContact,CityTier,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome_median,DurationOfPitch_mean,Age_mean
1644,201644,0,Self Enquiry,3,Salaried,Female,1,0.0,Deluxe,5.0,Married,5.0,1,4,0,0.0,Manager,20006.0,10.0,45.0
1645,201645,0,Self Enquiry,1,Salaried,Female,3,3.0,Basic,5.0,Married,5.0,1,4,1,1.0,Executive,22347.0,15.194834362717575,56.0
1646,201646,0,Self Enquiry,1,Salaried,Male,2,3.0,Basic,3.0,Single,1.0,0,3,1,0.0,Executive,17500.0,8.0,33.0
1647,201647,1,Self Enquiry,1,Salaried,Male,2,4.0,Basic,3.0,Single,2.0,0,5,1,0.0,Executive,16102.0,8.0,19.0
1648,201648,0,Self Enquiry,3,Small Business,Female,3,3.0,Standard,5.0,Married,2.0,0,1,1,2.0,Senior Manager,25453.0,6.0,46.0
1649,201649,0,Self Enquiry,1,Salaried,Female,3,3.0,Basic,3.0,Single,2.0,0,1,1,2.0,Executive,17288.0,15.0,38.0
1650,201650,0,Self Enquiry,1,Small Business,Female,3,3.0,Basic,3.0,Married,1.0,1,4,1,1.0,Executive,22347.0,18.0,33.08590047393365
1651,201651,0,Self Enquiry,1,Small Business,Female,3,3.0,Basic,4.0,Single,3.0,0,3,0,0.0,Executive,17311.0,33.0,34.0
1652,201652,1,Self Enquiry,3,Small Business,Female,3,3.0,Basic,4.0,Single,2.0,1,4,0,1.0,Executive,18140.0,26.0,41.0
1653,201653,0,Self Enquiry,1,Small Business,Male,2,4.0,Basic,3.0,Married,3.0,0,3,1,0.0,Executive,18690.0,6.0,33.08590047393365
1654,201654,0,Self Enquiry,1,Small Business,Female,2,1.0,Deluxe,5.0,Married,2.0,0,1,1,0.0,Manager,22347.0,15.935839274141284,53.0
1655,201655,0,Self Enquiry,1,Small Business,Female,3,3.0,Basic,4.0,Married,2.0,0,5,1,1.0,Executive,17756.0,20.0,33.0
1656,201656,0,Self Enquiry,1,Small Business,Female,2,3.0,King,3.0,Married,2.0,0,5,1,1.0,VP,34033.0,10.0,40.0
1657,201657,0,Self Enquiry,1,Small Business,Male,3,1.0,King,4.0,Single,1.0,0,1,1,1.0,VP,33722.0,20.0,55.0
1658,201658,0,Company Invited,1,Salaried,Male,2,4.0,Deluxe,3.0,Married,2.0,0,4,0,1.0,Manager,24547.0,8.0,34.0
1659,201659,0,Self Enquiry,1,Small Business,Female,3,3.0,Super Deluxe,4.0,Single,4.0,0,5,1,1.0,AVP,28734.0,9.0,51.0
1660,201660,0,Self Enquiry,1,Salaried,Male,3,4.0,King,3.0,Married,1.0,0,1,1,0.0,VP,34999.0,6.0,52.0
1661,201661,0,Self Enquiry,1,Small Business,Female,4,3.0,Basic,4.0,Single,2.0,0,3,0,1.0,Executive,17279.0,15.0,27.0
1662,201662,1,Self Enquiry,1,Salaried,Male,2,4.0,Deluxe,3.0,Married,4.0,1,4,1,0.0,Manager,20916.0,29.0,35.0
1663,201663,0,Company Invited,1,Small Business,Male,2,1.0,Basic,3.0,Married,5.0,0,4,1,0.0,Executive,17089.0,13.0,43.0
1664,201664,0,Company Invited,1,Small Business,Male,3,4.0,Super Deluxe,3.0,Married,1.0,0,4,1,2.0,AVP,31792.0,8.0,45.0
1665,201665,0,Self Enquiry,1,Salaried,Male,3,1.0,Basic,5.0,Married,2.0,1,3,1,0.0,Executive,18564.0,27.0,33.08590047393365
1666,201666,0,Company Invited,1,Small Business,Female,2,3.0,Deluxe,4.0,Single,6.0,0,1,0,0.0,Manager,22347.0,15.935839274141284,35.0
1667,201667,0,Company Invited,1,Small Business,Female,2,3.0,Deluxe,3.0,Married,3.0,0,1,0,0.0,Manager,20265.0,27.0,42.0
1668,201668,0,Self Enquiry,1,Salaried,Male,2,3.0,Deluxe,3.0,Married,1.0,0,1,1,1.0,Manager,21553.0,8.0,38.0
1669,201669,0,Self Enquiry,1,Large Business,Male,2,3.0,Deluxe,3.0,Married,4.0,0,1,0,0.0,Manager,21261.0,35.0,38.0
1670,201670,0,Company Invited,1,Large Business,Male,2,4.0,Deluxe,5.0,Married,6.0,0,3,1,0.0,Manager,22347.0,15.935839274141284,27.0
1671,201671,0,Company Invited,1,Salaried,Male,3,3.0,Deluxe,3.0,Married,2.0,1,1,0,0.0,Manager,21804.0,24.0,49.0
1672,201672,0,Company Invited,1,Small Business,Male,2,3.0,Basic,3.0,Married,2.0,1,3,1,1.0,Executive,22347.0,16.0,33.08590047393365
1673,201673,0,Self Enquiry,1,Small Business,Male,1,3.0,Deluxe,3.0,Married,1.0,1,1,1,0.0,Manager,17741.0,25.0,40.0
1674,201674,1,Self Enquiry,1,Small Business,Male,3,3.0,Deluxe,5.0,Married,1.0,1,3,1,2.0,Manager,21673.0,35.0,38.0
1675,201675,1,Self Enquiry,3,Small Business,Female,2,3.0,Standard,3.0,Married,2.0,0,3,0,0.0,Senior Manager,22639.0,33.0,29.0
1676,201676,0,Self Enquiry,1,Salaried,Male,2,1.0,Basic,4.0,Married,2.0,1,4,1,0.0,Executive,17328.0,11.0,22.0
1677,201677,0,Company Invited,1,Small Business,Female,3,3.0,Basic,3.0,Single,2.0,0,3,0,1.0,Executive,17153.0,24.0,36.0
1678,201678,0,Company Invited,1,Salaried,Male,3,4.0,Deluxe,3.0,Married,1.0,0,5,0,1.0,Manager,19876.0,15.935839274141284,40.0
1679,201679,0,Self Enquiry,1,Small Business,Male,3,3.0,Standard,5.0,Married,1.0,0,1,0,2.0,Senior Manager,24396.0,6.0,46.0
1680,201680,1,Self Enquiry,3,Small Business,Male,2,5.0,Standard,3.0,Married,2.0,0,1,1,0.0,Senior Manager,25400.0,10.0,32.0
1681,201681,0,Company Invited,1,Salaried,Male,2,4.0,Standard,3.0,Unmarried,2.0,0,5,1,1.0,Senior Manager,23474.0,6.0,30.0
1682,201682,0,Company Invited,3,Salaried,Fe Male,2,3.0,Deluxe,3.0,Unmarried,2.0,0,1,1,1.0,Manager,24981.0,26.0,27.0
1683,201683,0,Self Enquiry,1,Salaried,Male,2,4.0,Standard,4.0,Married,6.0,0,3,1,1.0,Senior Manager,27490.0,14.0,51.0
1684,201684,1,Self Enquiry,1,Large Business,Female,2,3.0,Basic,5.0,Single,6.0,1,4,0,0.0,Executive,17657.0,9.0,30.0
1685,201685,0,Self Enquiry,3,Salaried,Female,3,3.0,Standard,3.0,Single,4.0,1,1,0,0.0,Senior Manager,28591.0,12.0,41.0
1686,201686,1,Company Invited,3,Small Business,Female,2,4.0,Deluxe,5.0,Unmarried,6.0,0,1,1,1.0,Manager,21696.0,32.0,30.0
1687,201687,1,Self Enquiry,1,Large Business,Male,2,3.0,Basic,3.0,Single,1.0,0,1,0,0.0,Executive,17058.0,6.0,29.0
1688,201688,0,Company Invited,3,Small Business,Fe Male,2,4.0,Standard,3.0,Unmarried,7.0,0,4,1,0.0,Senior Manager,23865.0,12.0,45.0
1689,201689,0,Self Enquiry,3,Small Business,Female,2,3.0,Deluxe,5.0,Married,3.0,0,4,1,0.0,Manager,20940.0,9.0,54.0
1690,201690,0,Self Enquiry,1,Salaried,Male,3,3.0,Deluxe,4.0,Single,1.0,0,1,1,1.0,Manager,20914.0,11.0,36.0
1691,201691,0,Self Enquiry,1,Small Business,Female,2,4.0,Basic,4.0,Married,7.0,0,4,0,1.0,Executive,17622.0,10.0,33.0
1692,201692,0,Company Invited,1,Salaried,Male,2,3.0,Standard,3.0,Married,2.0,1,3,1,1.0,Senior Manager,27185.0,17.0,37.0
1693,201693,0,Self Enquiry,3,Salaried,Male,3,3.0,Standard,3.0,Married,1.0,0,1,1,1.0,Senior Manager,25609.0,9.0,38.0
1695,201695,0,Self Enquiry,1,Salaried,Male,3,4.0,Basic,3.0,Married,4.0,0,3,0,0.0,Executive,17177.0,9.0,59.0
1696,201696,0,Company Invited,3,Small Business,Male,2,3.0,Basic,3.0,Married,5.0,0,4,1,0.0,Executive,17793.0,10.0,37.0
1697,201697,0,Company Invited,3,Small Business,Female,2,3.0,Standard,3.0,Married,2.0,0,3,1,1.0,Senior Manager,22918.0,6.0,29.0
1698,201698,0,Company Invited,3,Small Business,Fe Male,3,3.0,Standard,3.0,Unmarried,2.0,0,5,1,0.0,Senior Manager,23789.0,6.0,35.0
1699,201699,1,Self Enquiry,1,Small Business,Male,2,4.0,Basic,3.0,Single,2.0,1,3,0,0.0,Executive,17389.0,24.0,29.0
1700,201700,0,Self Enquiry,1,Salaried,Female,2,4.0,Basic,3.0,Single,1.0,0,3,1,0.0,Executive,18212.0,8.0,52.0
1701,201701,0,Self Enquiry,1,Large Business,Male,2,3.0,King,3.0,Married,2.0,0,1,0,0.0,VP,34232.0,10.0,42.0
1702,201702,0,Self Enquiry,2,Small Business,Male,2,3.0,Basic,3.0,Married,1.0,0,4,0,0.0,Executive,17267.0,12.0,59.0
1703,201703,0,Self Enquiry,3,Small Business,Female,3,3.0,King,3.0,Married,4.0,0,1,1,0.0,VP,34517.0,6.0,50.0
1704,201704,1,Self Enquiry,1,Small Business,Male,2,3.0,Basic,3.0,Married,6.0,1,1,1,1.0,Executive,17436.0,20.0,33.0
1705,201705,0,Self Enquiry,3,Small Business,Female,3,3.0,Super Deluxe,3.0,Married,6.0,1,3,0,0.0,AVP,31064.0,22.0,43.0
1706,201706,1,Self Enquiry,1,Salaried,Female,2,3.0,Basic,5.0,Married,1.0,0,3,1,1.0,Executive,17707.0,8.0,33.0
1707,201707,0,Company Invited,3,Salaried,Male,3,4.0,King,3.0,Single,2.0,1,1,1,0.0,VP,34068.0,8.0,52.0
1708,201708,0,Self Enquiry,3,Salaried,Female,2,3.0,Basic,4.0,Married,3.0,0,3,1,1.0,Executive,22347.0,10.0,33.08590047393365
1709,201709,1,Self Enquiry,1,Salaried,Male,3,4.0,Basic,3.0,Single,1.0,1,5,0,2.0,Executive,22347.0,6.0,33.08590047393365
1710,201710,0,Self Enquiry,1,Small Business,Female,3,3.0,Basic,3.0,Married,1.0,0,3,1,0.0,Executive,17232.0,6.0,39.0
1711,201711,0,Company Invited,3,Small Business,Male,3,3.0,Deluxe,3.0,Married,1.0,0,4,1,1.0,Manager,22347.0,15.935839274141284,32.0
1712,201712,0,Self Enquiry,1,Salaried,Male,2,3.0,Deluxe,5.0,Married,3.0,0,1,0,0.0,Manager,18072.0,25.0,41.0
1713,201713,0,Self Enquiry,1,Large Business,Male,3,3.0,Deluxe,3.0,Married,2.0,0,3,1,1.0,Manager,18319.0,30.0,40.0
1714,201714,0,Self Enquiry,1,Salaried,Male,3,1.0,King,3.0,Married,1.0,0,4,1,1.0,VP,34202.0,6.0,45.0
1715,201715,0,Company Invited,1,Small Business,Male,3,3.0,Standard,3.0,Married,1.0,0,4,1,0.0,Senior Manager,28675.0,9.0,31.0
1716,201716,0,Self Enquiry,1,Salaried,Female,3,4.0,Basic,3.0,Married,2.0,0,1,0,0.0,Executive,17911.0,11.0,33.0
1717,201717,0,Self Enquiry,1,Salaried,Male,2,4.0,Deluxe,5.0,Married,7.0,0,4,0,1.0,Manager,20957.0,8.0,34.0
1718,201718,0,Self Enquiry,1,Small Business,Female,2,4.0,Basic,5.0,Married,3.0,0,4,0,1.0,Executive,22347.0,6.0,33.08590047393365
1719,201719,0,Company Invited,1,Salaried,Male,3,1.0,Deluxe,3.0,Married,5.0,0,1,1,0.0,Manager,21434.0,13.0,45.0
1720,201720,1,Company Invited,1,Small Business,Male,3,3.0,Standard,3.0,Married,7.0,0,3,0,2.0,Senior Manager,25048.0,16.0,37.0
1721,201721,0,Company Invited,1,Large Business,Fe Male,3,3.0,Standard,3.0,Unmarried,1.0,0,1,1,2.0,Senior Manager,25938.0,8.0,39.0
1722,201722,0,Self Enquiry,1,Salaried,Male,2,3.0,Basic,3.0,Single,2.0,0,3,1,1.0,Executive,17340.0,21.0,29.0
1723,201723,0,Self Enquiry,1,Salaried,Female,2,1.0,Deluxe,5.0,Unmarried,4.0,1,1,1,1.0,Manager,21545.0,23.0,42.0
1724,201724,0,Self Enquiry,3,Small Business,Male,2,3.0,Deluxe,3.0,Married,3.0,0,1,1,0.0,Manager,21931.0,26.0,29.0
1725,201725,0,Self Enquiry,1,Salaried,Female,3,3.0,Deluxe,3.0,Married,1.0,0,3,1,1.0,Manager,19898.0,15.935839274141284,25.0
1726,201726,0,Self Enquiry,1,Small Business,Female,2,4.0,Basic,5.0,Married,1.0,1,4,1,1.0,Executive,17593.0,8.0,42.0
1727,201727,0,Self Enquiry,1,Small Business,Male,2,3.0,King,3.0,Married,1.0,0,5,1,0.0,VP,34436.0,8.0,40.0
1728,201728,0,Self Enquiry,1,Salaried,Male,3,3.0,Basic,3.0,Married,2.0,0,4,1,0.0,Executive,17723.0,6.0,51.0
1729,201729,1,Company Invited,1,Small Business,Male,3,4.0,Basic,4.0,Single,1.0,0,3,0,2.0,Executive,18479.0,35.0,33.08590047393365
1730,201730,0,Company Invited,1,Salaried,Male,3,1.0,Basic,4.0,Married,2.0,0,1,0,1.0,Executive,17794.0,13.0,32.0
1731,201731,0,Company Invited,3,Salaried,Male,2,4.0,Deluxe,3.0,Married,4.0,0,5,1,1.0,Manager,20249.0,8.0,38.0
1732,201732,0,Self Enquiry,1,Large Business,Male,2,4.0,Deluxe,5.0,Single,5.0,0,4,0,1.0,Manager,17176.0,8.0,32.0
1733,201733,0,Self Enquiry,3,Large Business,Female,3,5.0,Super Deluxe,4.0,Married,4.0,1,5,1,0.0,AVP,31872.0,8.0,46.0
1734,201734,1,Self Enquiry,1,Salaried,Male,3,3.0,Basic,3.0,Single,3.0,0,4,0,1.0,Executive,18485.0,8.0,33.08590047393365
1735,201735,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,4.0,Married,3.0,0,4,1,0.0,Manager,21644.0,8.0,29.0
1736,201736,0,Self Enquiry,1,Small Business,Male,3,4.0,Deluxe,3.0,Married,1.0,0,3,0,1.0,Manager,20582.0,29.0,31.0
1737,201737,0,Company Invited,1,Salaried,Male,2,1.0,Deluxe,5.0,Married,2.0,0,5,1,1.0,Manager,22347.0,11.0,37.43459657701712
1738,201738,0,Self Enquiry,1,Small Business,Male,3,3.0,Super Deluxe,3.0,Married,1.0,1,3,1,1.0,AVP,28496.0,26.0,45.0
1739,201739,0,Self Enquiry,1,Salaried,Male,2,3.0,Basic,3.0,Married,1.0,0,5,1,1.0,Executive,18210.0,12.0,36.0
1740,201740,0,Self Enquiry,1,Small Business,Male,2,3.0,King,5.0,Single,1.0,1,1,1,1.0,VP,34045.0,6.0,55.0
1741,201741,1,Company Invited,1,Salaried,Male,2,3.0,Standard,4.0,Married,2.0,1,3,1,0.0,Senior Manager,26849.0,35.0,47.0
1742,201742,0,Self Enquiry,1,Small Business,Male,3,3.0,Basic,3.0,Married,2.0,0,1,1,0.0,Executive,17070.0,15.0,28.0
1743,201743,0,Self Enquiry,3,Small Business,Male,3,3.0,Deluxe,3.0,Married,5.0,0,3,1,0.0,Manager,21502.0,12.0,37.0
1744,201744,0,Self Enquiry,1,Small Business,Male,3,4.0,Basic,3.0,Single,2.0,0,5,1,2.0,Executive,18230.0,9.0,21.0
1745,201745,0,Company Invited,1,Small Business,Female,3,3.0,Standard,3.0,Married,3.0,1,3,0,0.0,Senior Manager,28603.0,6.0,37.0
1746,201746,0,Self Enquiry,1,Salaried,Female,3,1.0,Standard,4.0,Married,1.0,0,5,1,2.0,Senior Manager,26996.0,28.0,35.0
1747,201747,0,Self Enquiry,3,Small Business,Female,2,1.0,Deluxe,5.0,Married,2.0,1,3,1,1.0,Manager,20605.0,13.0,38.0
1748,201748,0,Company Invited,1,Salaried,Female,2,3.0,Deluxe,4.0,Married,2.0,0,5,1,1.0,Manager,21397.0,6.0,26.0
1749,201749,0,Self Enquiry,1,Salaried,Male,3,3.0,King,4.0,Married,4.0,0,5,0,1.0,VP,34144.0,10.0,50.0
1750,201750,0,Self Enquiry,1,Small Business,Male,2,3.0,Super Deluxe,3.0,Married,4.0,1,5,1,0.0,AVP,32584.0,9.0,53.0
1751,201751,0,Self Enquiry,3,Salaried,Male,1,3.0,Deluxe,3.0,Married,2.0,0,3,1,0.0,Manager,19907.0,6.0,42.0
1752,201752,0,Company Invited,3,Salaried,Male,2,3.0,Deluxe,3.0,Single,2.0,0,1,0,1.0,Manager,19554.0,15.935839274141284,29.0
1753,201753,0,Self Enquiry,1,Large Business,Male,2,3.0,Deluxe,3.0,Married,4.0,1,1,0,0.0,Manager,20415.0,26.0,55.0
1754,201754,0,Company Invited,1,Small Business,Male,2,3.0,Deluxe,5.0,Married,2.0,1,3,1,0.0,Manager,19741.0,15.935839274141284,26.0
1755,201755,0,Self Enquiry,1,Salaried,Female,2,3.0,Basic,3.0,Single,2.0,0,1,1,0.0,Executive,17115.0,6.0,37.0
1756,201756,1,Company Invited,1,Salaried,Male,2,3.0,Basic,3.0,Married,4.0,1,5,0,1.0,Executive,18161.0,30.0,44.0
1757,201757,0,Self Enquiry,1,Salaried,Male,2,3.0,Deluxe,3.0,Married,1.0,0,3,0,1.0,Manager,20745.0,29.0,38.0
1758,201758,1,Self Enquiry,1,Small Business,Male,2,3.0,Basic,4.0,Married,3.0,1,1,1,0.0,Executive,17373.0,22.0,26.0
1759,201759,0,Self Enquiry,1,Salaried,Female,3,3.0,Basic,3.0,Single,2.0,0,4,1,1.0,Executive,18310.0,14.0,28.0
1760,201760,0,Company Invited,1,Salaried,Female,2,3.0,King,5.0,Single,1.0,1,3,0,1.0,VP,33665.0,16.0,49.0
1761,201761,0,Self Enquiry,1,Large Business,Male,1,3.0,Deluxe,4.0,Single,5.0,0,1,1,0.0,Manager,19485.0,15.935839274141284,36.0
1762,201762,0,Company Invited,3,Small Business,Female,2,3.0,Basic,4.0,Married,2.0,0,3,0,0.0,Executive,17789.0,11.0,31.0
1763,201763,1,Self Enquiry,3,Small Business,Male,2,4.0,Deluxe,3.0,Single,2.0,1,1,1,0.0,Manager,20828.0,10.0,26.0
1764,201764,0,Company Invited,1,Small Business,Male,2,3.0,Basic,3.0,Married,2.0,1,1,0,1.0,Executive,17326.0,15.0,37.0
1765,201765,0,Company Invited,3,Small Business,Female,3,3.0,Super Deluxe,4.0,Married,6.0,0,3,1,1.0,AVP,28525.0,32.0,42.0
1766,201766,1,Self Enquiry,1,Small Business,Male,2,3.0,Basic,3.0,Single,2.0,0,4,1,0.0,Executive,16420.0,9.0,18.0
1767,201767,0,Self Enquiry,3,Small Business,Male,3,3.0,Standard,4.0,Married,1.0,0,1,1,1.0,Senior Manager,23020.0,22.0,35.0
1768,201768,0,Company Invited,1,Salaried,Male,2,1.0,Basic,3.0,Married,5.0,0,5,1,1.0,Executive,18688.0,24.0,33.08590047393365
1769,201769,0,Self Enquiry,1,Small Business,Male,2,5.0,Deluxe,4.0,Married,6.0,0,1,0,1.0,Manager,20482.0,8.0,51.0
1770,201770,0,Self Enquiry,3,Salaried,Male,2,3.0,Super Deluxe,4.0,Single,2.0,0,3,1,1.0,AVP,31015.0,8.0,41.0
1771,201771,0,Self Enquiry,3,Small Business,Female,3,4.0,Basic,3.0,Single,2.0,0,1,0,2.0,Executive,16200.0,16.0,18.0
1772,201772,0,Self Enquiry,1,Small Business,Male,3,1.0,Deluxe,5.0,Single,1.0,0,5,0,1.0,Manager,20661.0,22.0,28.0
1773,201773,0,Self Enquiry,3,Large Business,Male,3,1.0,Deluxe,3.0,Married,5.0,0,1,1,1.0,Manager,21929.0,13.0,31.0
1774,201774,0,Self Enquiry,1,Small Business,Male,2,1.0,Standard,3.0,Married,1.0,0,3,1,0.0,Senior Manager,24613.0,6.0,39.0
1775,201775,0,Company Invited,1,Salaried,Female,2,3.0,Deluxe,4.0,Married,1.0,0,3,1,1.0,Manager,20674.0,30.0,36.0
1776,201776,0,Self Enquiry,3,Salaried,Male,3,4.0,Deluxe,3.0,Married,2.0,0,3,1,0.0,Manager,20484.0,13.0,32.0
1777,201777,0,Self Enquiry,1,Salaried,Female,2,4.0,Standard,4.0,Married,4.0,0,3,0,1.0,Senior Manager,27061.0,31.0,38.0
1778,201778,0,Company Invited,1,Salaried,Male,2,5.0,Deluxe,3.0,Married,3.0,1,1,1,1.0,Manager,20660.0,6.0,58.0
1779,201779,0,Self Enquiry,1,Large Business,Male,2,3.0,Basic,3.0,Married,1.0,1,4,1,0.0,Executive,19821.0,15.194834362717575,31.0
1780,201780,0,Self Enquiry,2,Salaried,Male,3,4.0,Deluxe,5.0,Married,4.0,0,3,0,2.0,Manager,21410.0,8.0,31.0
1781,201781,0,Company Invited,1,Salaried,Male,3,3.0,Standard,5.0,Married,2.0,0,1,1,0.0,Senior Manager,20210.0,13.0,45.0
1782,201782,0,Self Enquiry,1,Salaried,Male,2,3.0,Basic,3.0,Married,1.0,1,4,1,1.0,Executive,17695.0,8.0,31.0
1783,201783,0,Company Invited,1,Salaried,Female,3,3.0,Standard,4.0,Married,7.0,0,3,1,1.0,Senior Manager,26878.0,11.0,33.0
1784,201784,0,Self Enquiry,1,Small Business,Male,3,3.0,Super Deluxe,5.0,Married,2.0,1,3,1,2.0,AVP,32068.0,16.0,39.0
1785,201785,0,Company Invited,1,Salaried,Female,2,3.0,Basic,3.0,Single,1.0,0,5,0,0.0,Executive,17455.0,16.0,43.0
1786,201786,0,Self Enquiry,1,Large Business,Female,2,4.0,Super Deluxe,3.0,Single,1.0,1,3,0,0.0,AVP,28964.0,6.0,49.0
1787,201787,1,Self Enquiry,1,Small Business,Male,2,0.0,Deluxe,4.0,Married,3.0,0,1,1,0.0,Manager,19941.0,14.0,52.0
1788,201788,0,Self Enquiry,1,Salaried,Female,2,3.0,Basic,4.0,Single,2.0,1,3,0,1.0,Executive,17478.0,11.0,27.0
1789,201789,0,Self Enquiry,3,Large Business,Female,3,4.0,Deluxe,4.0,Married,2.0,1,1,1,2.0,Manager,20228.0,14.0,32.0
1790,201790,0,Self Enquiry,3,Salaried,Male,3,3.0,Deluxe,3.0,Single,2.0,1,4,0,1.0,Manager,22347.0,15.935839274141284,27.0
1791,201791,0,Self Enquiry,3,Small Business,Male,3,3.0,Deluxe,3.0,Married,5.0,0,1,0,0.0,Manager,22547.0,13.0,31.0
1792,201792,0,Self Enquiry,1,Small Business,Female,3,1.0,Deluxe,3.0,Single,1.0,0,3,0,0.0,Manager,20055.0,8.0,32.0
1793,201793,1,Self Enquiry,1,Small Business,Male,2,5.0,Basic,3.0,Married,6.0,1,3,1,1.0,Executive,18464.0,8.0,33.08590047393365
1794,201794,0,Self Enquiry,1,Small Business,Female,3,3.0,Deluxe,3.0,Married,2.0,0,3,1,2.0,Manager,20775.0,34.0,30.0
1795,201795,0,Company Invited,1,Salaried,Female,2,4.0,Standard,3.0,Married,2.0,0,1,1,0.0,Senior Manager,23943.0,13.0,31.0
1796,201796,0,Company Invited,1,Small Business,Male,2,4.0,King,3.0,Married,2.0,0,5,1,0.0,VP,34272.0,13.0,39.0
1797,201797,1,Self Enquiry,3,Small Business,Female,2,3.0,Deluxe,3.0,Married,5.0,1,4,1,1.0,Manager,20238.0,9.0,39.0
1798,201798,0,Company Invited,3,Small Business,Male,2,4.0,Deluxe,3.0,Single,4.0,0,3,1,0.0,Manager,19682.0,15.935839274141284,33.0
1799,201799,0,Self Enquiry,1,Salaried,Male,2,3.0,King,3.0,Married,5.0,0,1,1,0.0,VP,33300.0,11.0,47.0
1800,201800,0,Company Invited,1,Salaried,Female,2,4.0,Deluxe,3.0,Married,2.0,0,3,1,0.0,Manager,20257.0,16.0,43.0
1801,201801,0,Company Invited,3,Small Business,Male,3,3.0,Deluxe,4.0,Married,1.0,1,1,0,1.0,Manager,21349.0,6.0,27.0
1802,201802,0,Company Invited,1,Salaried,Female,2,3.0,Deluxe,3.0,Single,4.0,0,4,0,1.0,Manager,19869.0,15.935839274141284,54.0
1803,201803,0,Self Enquiry,1,Salaried,Female,2,3.0,Standard,5.0,Married,1.0,0,5,1,0.0,Senior Manager,24985.0,13.0,43.0
1804,201804,0,Self Enquiry,1,Salaried,Male,3,3.0,Deluxe,3.0,Married,1.0,0,3,1,0.0,Manager,18697.0,14.0,37.43459657701712
1805,201805,0,Self Enquiry,3,Small Business,Male,2,5.0,Deluxe,3.0,Married,3.0,1,3,1,0.0,Manager,22457.0,6.0,40.0
1806,201806,1,Self Enquiry,1,Salaried,Male,3,5.0,Basic,5.0,Married,2.0,1,3,0,1.0,Executive,17119.0,14.0,29.0
1807,201807,0,Self Enquiry,1,Salaried,Male,1,4.0,Basic,3.0,Single,1.0,0,1,1,0.0,Executive,22347.0,15.0,33.08590047393365
1808,201808,0,Self Enquiry,3,Small Business,Female,1,4.0,Deluxe,3.0,Married,2.0,0,1,1,0.0,Manager,21118.0,11.0,30.0
1809,201809,0,Self Enquiry,3,Small Business,Female,2,3.0,Deluxe,4.0,Married,2.0,0,1,0,1.0,Manager,21214.0,14.0,27.0
1810,201810,0,Self Enquiry,1,Small Business,Male,3,3.0,Deluxe,3.0,Married,1.0,0,3,1,2.0,Manager,21347.0,11.0,37.0
1811,201811,0,Self Enquiry,1,Salaried,Male,3,4.0,Standard,3.0,Married,1.0,1,5,1,2.0,Senior Manager,26510.0,21.0,38.0
1812,201812,0,Self Enquiry,1,Small Business,Female,2,3.0,Standard,3.0,Unmarried,2.0,1,4,1,1.0,Senior Manager,22143.0,13.0,31.0
1813,201813,0,Self Enquiry,3,Small Business,Female,2,4.0,Deluxe,4.0,Married,2.0,1,5,1,0.0,Manager,23268.0,16.0,29.0
1814,201814,0,Self Enquiry,1,Large Business,Male,3,3.0,Standard,4.0,Unmarried,1.0,0,3,1,1.0,Senior Manager,23095.0,11.0,35.0
1815,201815,0,Self Enquiry,1,Salaried,Male,2,3.0,Basic,3.0,Married,2.0,0,1,0,1.0,Executive,17904.0,32.0,23.0
1816,201816,0,Self Enquiry,1,Small Business,Male,3,4.0,Deluxe,4.0,Single,7.0,1,3,1,2.0,Manager,21032.0,12.0,41.0
1817,201817,0,Company Invited,3,Small Business,Male,3,3.0,Deluxe,3.0,Single,4.0,0,4,0,2.0,Manager,17976.0,10.0,47.0
1818,201818,0,Self Enquiry,1,Salaried,Female,2,3.0,Super Deluxe,3.0,Single,3.0,0,3,0,0.0,AVP,30992.0,29.0,42.0
1819,201819,0,Company Invited,3,Salaried,Male,3,3.0,Deluxe,3.0,Married,2.0,0,1,1,1.0,Manager,19649.0,15.935839274141284,29.0
1820,201820,0,Self Enquiry,2,Large Business,Male,2,3.0,Basic,3.0,Married,1.0,1,4,1,1.0,Executive,17696.0,8.0,42.0
1821,201821,0,Self Enquiry,1,Small Business,Female,3,3.0,Basic,4.0,Married,2.0,0,4,0,1.0,Executive,17370.0,8.0,32.0
1822,201822,0,Self Enquiry,3,Small Business,Female,3,3.0,Standard,3.0,Married,4.0,0,4,0,1.0,Senior Manager,27504.0,35.0,48.0
1823,201823,0,Self Enquiry,1,Small Business,Male,2,1.0,Deluxe,5.0,Married,5.0,1,3,1,1.0,Manager,20974.0,12.0,37.0
1824,201824,0,Company Invited,3,Large Business,Female,2,3.0,Deluxe,3.0,Married,1.0,1,3,1,1.0,Manager,19736.0,15.935839274141284,30.0
1825,201825,0,Self Enquiry,3,Salaried,Male,2,3.0,Deluxe,3.0,Married,2.0,0,5,0,1.0,Manager,20296.0,6.0,26.0
1826,201826,0,Self Enquiry,1,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,4.0,0,1,1,0.0,Manager,21781.0,8.0,42.0
1827,201827,1,Company Invited,3,Large Business,Female,3,4.0,Basic,4.0,Single,2.0,1,5,1,2.0,Executive,17174.0,6.0,21.0
